Created date (UTC),Amount,Amount Refunded,Description,Statement Descriptor,Status,Seller Message,Taxes On Fee,Card ID,Customer ID,Shipping Address City,Shipping Address State,Invoice ID
2024-10-28 20:16:26,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEzMPHsrWBJzFX2ZkGj4VXi,cus_R7DoVh2xsz84VL,Pingo dagua,MG,in_1QEzMTHsrWBJzFX2BTezyU20
2024-10-28 19:31:17,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PLUmSHsrWBJzFX2Ys52l8py,cus_QBsXTYZSJ84VJK,Juiz de Fora,MG,in_1QExi1HsrWBJzFX2fACwsXrd
2024-10-28 18:33:20,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q44VYHsrWBJzFX2SGlVeFKn,cus_QvwOxauyYLwNY4,São Paulo,SP,in_1QEwoUHsrWBJzFX20N0g1TD5
2024-10-28 18:20:34,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QExYJHsrWBJzFX2bJEKtCeI,cus_R7BwUp7hL8A2Oy,Belo Horizonte,MG,in_1QExYKHsrWBJzFX2991jaWMZ
2024-10-28 17:31:27,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q43X6HsrWBJzFX2YGFEP7QL,cus_QvvNfzBgR7uehK,Taboão da Serra,SP,in_1QEvqMHsrWBJzFX2QbtKnFZ0
2024-10-28 17:20:46,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q43MBHsrWBJzFX2APnRYY6I,cus_QvvCwbdoJOuhmZ,Santa Bárbara,MG,in_1QEvffHsrWBJzFX2D0Vfdo5t
2024-10-28 17:19:48,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q43M0HsrWBJzFX2Kgq48Tvg,cus_QvvCJyKBEQzcwN,Bom Jardim,RJ,in_1QEvefHsrWBJzFX2dBEygUD2
2024-10-28 15:31:44,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q41fQHsrWBJzFX2ErQeORG7,cus_QvtRAK53XY7p5g,Taubaté,SP,in_1QEtxrHsrWBJzFX2cugDsFNl
2024-10-28 15:20:29,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEuk2HsrWBJzFX24GGH5eP7,cus_R792u02EpR1ab9,Campinas,SP,in_1QEuk4HsrWBJzFX2Nquk2c6V
2024-10-28 14:44:56,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEuBeHsrWBJzFX2hwTHiL7T,cus_R78Su6r56zhNRF,Ribeirao Preto,SP,in_1QEuBfHsrWBJzFX2cGeAqeJP
2024-10-28 12:51:52,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3zAEHsrWBJzFX2RoBCLwIE,cus_Qvqr18upbir6mV,São Paulo,SP,in_1QErT8HsrWBJzFX2PDNEjnLS
2024-10-28 12:36:24,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3yvVHsrWBJzFX2nFuH7KON,cus_QvqcMbddRnzh9u,Belo Horizonte,MG,in_1QErEXHsrWBJzFX2eApTJz4R
2024-10-28 04:50:28,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3rf9HsrWBJzFX2Y7XODZvF,cus_Qvj7VYAMBmv4L9,Praia Grande,SP,in_1QEjy3HsrWBJzFX2MXcmBWkP
2024-10-28 03:05:50,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3q1GHsrWBJzFX2YU5wAxij,cus_QvhQ1BkKty7JfP,Belo Horizonte,MG,in_1QEiK7HsrWBJzFX2wZOzhQoL
2024-10-28 02:51:08,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3pnNHsrWBJzFX2IuHWiled,cus_QvhBEHVsppJO8B,São Paulo,SP,in_1QEi6bHsrWBJzFX28afwbkST
2024-10-28 01:53:34,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3ouOHsrWBJzFX2RXEKwdqb,cus_QvgF3bOh7KL3d5,Rio de Janeiro,RJ,in_1QEhCMHsrWBJzFX2KK0Thdf3
2024-10-28 01:24:40,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PLDp9HsrWBJzFX2xCTe2XEj,cus_QBb1T5xPTo4I9s,Porto Alegre,SP,in_1QEgkqHsrWBJzFX2bxYcBbek
2024-10-28 01:22:29,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PLDoCHsrWBJzFX2fsMP1PTy,cus_QBaz2O8Zd1n5vr,Sorocaba,SP,in_1QEgicHsrWBJzFX2C5KbJDNG
2024-10-28 00:14:00,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEgamHsrWBJzFX232CHx6J0,cus_R6uP8wXVbljCyz,São Paulo,SP,in_1QEgapHsrWBJzFX2D7XCupvV
2024-10-28 00:03:01,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEgQBHsrWBJzFX283JvNjvA,cus_R6uEYu28DLKk9F,Linhares,ES,in_1QEgQCHsrWBJzFX21ljkvrJS
2024-10-27 23:35:13,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEfzHHsrWBJzFX21U7dWlTu,cus_R6tTPMF4oI8Yyg,Montes Claros,MG,in_1QEfgUHsrWBJzFX2kJ345cZL
2024-10-27 22:19:51,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3lZwHsrWBJzFX2ngK0OlzT,cus_QvcnLfCctVKoDt,Itatiaia,RJ,in_1QEdrMHsrWBJzFX2THqWQYmI
2024-10-27 21:40:02,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3kvRHsrWBJzFX2D9bXOkbD,cus_Qvc9SfMp84F2yu,Venda Nova Do Imigrante,ES,in_1QEdErHsrWBJzFX2qjD3lYS5
2024-10-27 20:51:19,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEdQcHsrWBJzFX2U1VQzWkq,cus_R6r8dp2xmWiTqh,São Paulo,SP,in_1QEdQgHsrWBJzFX2xYajkgDd
2024-10-27 20:27:22,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3joJHsrWBJzFX2rLrGL4mI,cus_Qvb0avjFAEOHYs,Registro,SP,in_1QEc6zHsrWBJzFX21dIGNfIR
2024-10-27 20:18:41,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3jfsHsrWBJzFX2iP4Whn8b,cus_QvarCredTCp51c,Mirassol,SP,in_1QEbyHHsrWBJzFX2rxNW3eQI
2024-10-27 19:56:18,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEcZPHsrWBJzFX23hIJ8flx,cus_R6qFgjcSEixYne,Taubaté,SP,in_1QEcZRHsrWBJzFX2zzAFBe93
2024-10-27 19:54:00,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEcXBHsrWBJzFX2bKwk7s4K,cus_R6qD4VQhdrFSBp,São Paulo,SP,in_1QEcXDHsrWBJzFX24genryGn
2024-10-27 14:58:48,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3eg7HsrWBJzFX2oRnuP3Nx,cus_QvVhMgb280xxwi,São Paulo,SP,in_1QEWzEHsrWBJzFX2nLNdJzE1
2024-10-27 14:55:51,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEXseHsrWBJzFX2GSwxfUbj,cus_R6lP5vUckssnjg,São Bernardo do Campo,SP,in_1QEXsgHsrWBJzFX2reY7cvww
2024-10-27 14:27:10,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEXQsHsrWBJzFX2uEhh2sBe,cus_R6kwRCXKuzOGnq,SÃo LourenÇo,MG,in_1QEXQvHsrWBJzFX2fUdhyAMq
2024-10-27 13:34:51,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEWcFHsrWBJzFX2bjczWNM2,cus_R6k6O5lMBZfjxq,Ribeirão Preto,SP,in_1QEWcIHsrWBJzFX2RXnCcBVe
2024-10-27 13:11:15,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3czZHsrWBJzFX2YIDxRDva,cus_QvTxE0pTmp1LOG,Belo Horizonte,MG,in_1QEVIpHsrWBJzFX286dceOca
2024-10-27 12:43:17,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEVoOHsrWBJzFX26zDVYokM,cus_R6jGs3xV1VQsNq,Rio De Janeiro,RJ,in_1QEVo3HsrWBJzFX28eFGYAuw
2024-10-27 11:25:24,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3bKrHsrWBJzFX2ufVNcPVh,cus_QvSFJJq5gisyFf,Petrópolis,RJ,in_1QETe5HsrWBJzFX2OtjeSxi3
2024-10-27 07:39:21,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QER48HsrWBJzFX2PEv0mn19,cus_R6eMzDcZw6ozN8,São Paulo,SP,in_1QER4AHsrWBJzFX2iSC88nDP
2024-10-27 03:40:29,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2W9THsrWBJzFX2zDcyCu06,cus_QuKpiwAu3SFfnl,Indaiatuba,SP,in_1QDOS5HsrWBJzFX2Ht41iBSl
2024-10-27 01:56:15,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QELiCHsrWBJzFX2YeEGjo8w,cus_R6YpC8Jt2CD3Zc,Rio de Janeiro,RJ,in_1QELiEHsrWBJzFX2fDm7bsMa
2024-10-26 23:52:03,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3QWFHsrWBJzFX2Sdeq77vP,cus_QvH4pkHIlOQFW0,São Paulo,SP,in_1QEIpKHsrWBJzFX2o6wgqHPF
2024-10-26 23:26:07,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3Q6qHsrWBJzFX2CB9fnCpb,cus_QvGesfgqwxOLdW,Santos,SP,in_1QEIQ3HsrWBJzFX2Do03M3gZ
2024-10-26 21:34:47,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3OOcHsrWBJzFX2tiJbbLTH,cus_QvEr6RlvOKPs0E,SÃo Paulo,SP,in_1QEGgsHsrWBJzFX2x6j20Wnm
2024-10-26 21:04:45,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEHA6HsrWBJzFX2uV2LLLt2,cus_R6U8KepaaYT1oJ,Belo Horizonte,MG,in_1QEHA8HsrWBJzFX2BqgjUlJL
2024-10-26 19:38:24,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PKlwZHsrWBJzFX28cqIepaH,cus_QB8CyjDueJSnT0,Jaguariúna,SP,in_1QEEryHsrWBJzFX2csAYMtmm
2024-10-26 18:54:34,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEF89HsrWBJzFX2h4y4j0vg,cus_R6Rz25jyHQY7Iu,Montes Claros,MG,in_1QEF5dHsrWBJzFX2sDizY2zP
2024-10-26 18:15:49,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEEWdHsrWBJzFX20Uo4yNhM,cus_R6RPTOMznHAmNw,Campos dos Goytacazes,RJ,in_1QEEWeHsrWBJzFX2qDZFX8dZ
2024-10-26 17:51:07,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEE8iHsrWBJzFX2VmSAAtV4,cus_R6R0eotbqhoPIX,Santo André,SP,in_1QEE8kHsrWBJzFX2XhhqrkGV
2024-10-26 17:16:37,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEDbKHsrWBJzFX25kXnZTot,cus_R6QSNVT37HoX56,Colatina,ES,in_1QEDbMHsrWBJzFX24UpXCj4X
2024-10-26 16:45:09,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3Jr3HsrWBJzFX24yBespx3,cus_QvAB9LafRMX1Ef,Teresópolis,RJ,in_1QECADHsrWBJzFX2SrAoiYek
2024-10-26 16:11:17,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PKiiUHsrWBJzFX2M5zumJKg,cus_QB4sLSRqxs6PNr,São Paulo,SP,in_1QEBdjHsrWBJzFX2xg6NpmhU
2024-10-26 16:06:32,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QECVVHsrWBJzFX2vk4T08Hr,cus_R6PKgL4LbRboii,Colatina,ES,in_1QECVXHsrWBJzFX2jtAywtyp
2024-10-26 14:44:40,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEBEIHsrWBJzFX2hjD8igLW,cus_R6O0DNyYY7cRKb,Itararé,SP,in_1QEBEJHsrWBJzFX2PXAhQ7E4
2024-10-26 14:21:10,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QEArWHsrWBJzFX2SIBtiRxe,cus_R6Nc5Rww8eSezx,Rio Claro,SP,in_1QEArZHsrWBJzFX2O6k34Yq0
2024-10-26 13:05:38,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3GR9HsrWBJzFX27eXpHQYB,cus_Qv6ec55bVIx1Q6,Sorocaba,SP,in_1QE8jsHsrWBJzFX2sNgnluXr
2024-10-26 12:02:36,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QE8hSHsrWBJzFX2pqEBm67o,cus_R6LOjkrvgtabLP,Gov. Valadares,MG,in_1QE8hTHsrWBJzFX2ucPC2SYS
2024-10-26 11:27:41,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3EtpHsrWBJzFX21zuinjEf,cus_Qv53iDuh4cLmHA,SÃo Paulo,SP,in_1QE7CbHsrWBJzFX2j4LVdzDd
2024-10-26 11:00:00,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q3ET5HsrWBJzFX2VSIqOyMn,cus_Qv4c7Fc0rFCCQr,São Paulo,SP,in_1QE6lwHsrWBJzFX2hV8mtuSm
2024-10-26 03:09:36,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QE0NYHsrWBJzFX2xjQbVnje,cus_R6Cn2Y4StSFiMI,São Paulo,SP,in_1QE0NZHsrWBJzFX2OGtOS2Ga
2024-10-26 03:05:28,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QE0JcHsrWBJzFX22PvlzQiU,cus_R6CjaOWxOwO7mg,Santo André,SP,in_1QE0JfHsrWBJzFX2mz6MS4D3
2024-10-26 02:06:59,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDzP3HsrWBJzFX2M3Aumytz,cus_R6BmkkEewEHMvV,São Paulo,SP,in_1QDzP4HsrWBJzFX2PRvrQFBg
2024-10-26 00:06:34,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDxWVHsrWBJzFX2xSkw98fc,cus_R69qH8cBNIttFN,Juiz de Fora,MG,in_1QDxWXHsrWBJzFX296ySgBve
2024-10-25 23:39:44,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q33rgHsrWBJzFX2NuysMpYA,cus_Qutfo6JmbdX40C,Belo Horizonte,MG,in_1QDwAOHsrWBJzFX2cXF9y55t
2024-10-25 23:33:48,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDx0oHsrWBJzFX2h5DXxPvI,cus_R69I0Ue5J37Kvj,Mirassol,SP,in_1QDx02HsrWBJzFX2dA2FCTqe
2024-10-25 23:15:37,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDwjCHsrWBJzFX2p4zheuKV,cus_R691ZIFpkZsg3F,Mogi das cruzes,SP,in_1QDwjDHsrWBJzFX21j6Lvv4J
2024-10-25 22:40:18,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q32vWHsrWBJzFX2b5HpriC8,cus_QusgTnMfpDfz1V,São Paulo,SP,in_1QDvEDHsrWBJzFX263wSWh3Y
2024-10-25 22:21:25,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q32dAHsrWBJzFX2qSUx8zrU,cus_QusNVvXUwAA4Ub,Ri de janeiro,RJ,in_1QDuvnHsrWBJzFX2J9Ic0vuE
2024-10-25 22:16:55,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q32YgHsrWBJzFX2PJ2CmiPr,cus_QusJBswLByXuUp,São Paulo,SP,in_1QDurkHsrWBJzFX2wTKiUg6O
2024-10-25 21:47:58,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDvMNHsrWBJzFX2opm7z9ZH,cus_R67bHRLpHCLKKf,Cabo Frio,RJ,in_1QDvMPHsrWBJzFX2dOJ9YzID
2024-10-25 20:35:05,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q30ySHsrWBJzFX2ArH26FBF,cus_QuqfNAYfTjIweg,São Paulo,SP,in_1QDtHSHsrWBJzFX28CF17Vbp
2024-10-25 20:34:55,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDuDOHsrWBJzFX2D0wBAz3n,cus_Q8BydGrPaoUBAH,Guarulhos,SP,in_1QBOVUHsrWBJzFX2OE9Jn0L6
2024-10-25 19:33:07,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDtFsHsrWBJzFX2VZLCcpCF,cus_R65QkRV1lkvD8w,Monte Alto,SP,in_1QDtFtHsrWBJzFX2Lb9bUrdg
2024-10-25 18:29:17,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDsG8HsrWBJzFX2DUCeXSUW,cus_R64KZEKN9VB4po,Rio de Janeiro,RJ,in_1QDsCIHsrWBJzFX2uiCcspl1
2024-10-25 18:08:08,50.91,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDrvfHsrWBJzFX2OUGfJXiX,cus_R642FL9rdUvVYW,São José do Rio Preto,SP,in_1QDrumHsrWBJzFX2VvV4R1Mb
2024-10-25 16:24:21,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2x41HsrWBJzFX2BZeT2wdw,cus_QumdvMDO9jIlwk,Porto feliz,SP,in_1QDpMxHsrWBJzFX2bPI2iv3p
2024-10-25 15:09:08,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDp8PHsrWBJzFX2rxtgVnda,cus_R61Ay3KlSJXLSJ,São José do Rio Preto,SP,in_1QDp8RHsrWBJzFX2C01wIRs5
2024-10-25 14:01:50,80.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDo5CHsrWBJzFX2YsPRN2xU,cus_R605c1zOyNW49H,São Caetano do Sul,SP,in_1QDo5DHsrWBJzFX2VRT6Snfb
2024-10-25 13:20:32,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2uCEHsrWBJzFX2doa711V8,cus_QujfnWAPzZ4IvJ,são paulo,SP,in_1QDmUyHsrWBJzFX2gXJb1wJH
2024-10-25 12:16:22,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PKIYxHsrWBJzFX2y574IzZz,cus_QAdqDmsozkyjjc,Nova Lima,MG,in_1QDlUoHsrWBJzFX2SDR8s1b4
2024-10-25 06:16:46,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QCnL5HsrWBJzFX2k0yXfcuR,cus_QucoVJnptZex8f,Resende,RJ,in_1QDfsAHsrWBJzFX2rDtNkSCe
2024-10-25 02:28:15,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2k18HsrWBJzFX2Awif4nFo,cus_QuZ9anhm86bK4h,São Paulo,SP,in_1QDcJnHsrWBJzFX2DerENmEr
2024-10-25 01:59:01,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDcnnHsrWBJzFX2bvoFoda8,cus_R5oQR1uhurGhA8,Gov. Valadares,MG,in_1QDcnoHsrWBJzFX2K2qT8wbn
2024-10-25 01:21:09,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2ix8HsrWBJzFX27qnZJcmi,cus_QuY3MDH36ZXAtU,Santa Rita do Sapucaí,MG,in_1QDbGPHsrWBJzFX2yGvrsndT
2024-10-25 00:02:20,89.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDaysHsrWBJzFX2kfzSVHGN,cus_R5mXD7axR6kJFW,Rio de Janeiro,RJ,in_1QDaytHsrWBJzFX2fChy1u0J
2024-10-24 23:16:47,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDaGoHsrWBJzFX21zfm8A2x,cus_R5lmwZDedfDpyK,Nova Lima,MG,in_1QDaFNHsrWBJzFX2X682z0ET
2024-10-24 23:12:11,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDaCIHsrWBJzFX2JVuiBpzg,cus_R5ljXZe5s4PmAj,Rio de Janeiro,RJ,in_1QDaCMHsrWBJzFX2nnCwvEVB
2024-10-24 21:58:40,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2fo5HsrWBJzFX2c3TKssKa,cus_QuUnpME2TpCCMh,Porto feliz,SP,in_1QDY6rHsrWBJzFX2g54obxQG
2024-10-24 20:22:30,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PVISSHsrWBJzFX20DEEPaj6,cus_QM0Tg1wjmOwyck,São Paulo,SP,in_1QDWbwHsrWBJzFX2FEwSKLL1
2024-10-24 19:54:59,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2dsJHsrWBJzFX2dE9bXYH7,cus_QuSnUSJgitmWjH,Franco da Rocha,SP,in_1QDWB5HsrWBJzFX2HaVc4k4u
2024-10-24 19:48:20,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q2dlrHsrWBJzFX2YUGB8Pql,cus_QuSh39PciJRLE0,São Paulo,SP,in_1QDW4aHsrWBJzFX2IMlN5myG
2024-10-24 19:37:33,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDWqeHsrWBJzFX2GMN2FfGa,cus_R5iG2ZOlh7qzJA,Divinópolis,MG,in_1QDWq6HsrWBJzFX2ruGc1pEl
2024-10-24 19:29:38,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PK2qnHsrWBJzFX2M65IVMb1,cus_QANcZlWlJQ3W9P,São paulo,SP,in_1QDVlqHsrWBJzFX2u3eyVApi
2024-10-24 17:35:18,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDUwKHsrWBJzFX2Xtexdgw4,cus_R5gIUyko8eOC5G,São Paulo,SP,in_1QDUwLHsrWBJzFX2XCbnt1YG
2024-10-24 16:26:29,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDTrkHsrWBJzFX2K1nfr5Ts,cus_QAKBSXeukQP4pV,São Paulo,SP,in_1QDSSRHsrWBJzFX29kOHzhBJ
2024-10-24 16:20:44,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Ps6pbHsrWBJzFX2vXAbvSoQ,cus_QAKZP6dPqSMPyL,Santa Rita do Sapucaí,MG,in_1QDSp6HsrWBJzFX281tGFh9p
2024-10-24 15:58:55,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDTR0HsrWBJzFX28kuWAFLX,cus_R5ek83X44mE0qw,Vila Velha,ES,in_1QDTR4HsrWBJzFX24EPwxFMh
2024-10-24 15:43:59,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDTCaHsrWBJzFX23UkVc4Y3,cus_R5eVX49L299Bgg,São Paulo,SP,in_1QDTCcHsrWBJzFX2fi1dc8y1
2024-10-24 15:27:37,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDSwdHsrWBJzFX2rMjUf9Kr,cus_R5eFzVb1p2EGFv,Embu das Artes,SP,in_1QDSwgHsrWBJzFX2pW5m9bpY
2024-10-24 15:06:31,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Q361nHsrWBJzFX2xPxZTn3K,cus_QAJMgLAafG311z,São Paulo,SP,in_1QDRflHsrWBJzFX2Po0BGsxW
2024-10-24 14:57:17,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PJybDHsrWBJzFX2WAy4dVoo,cus_QAJDMWAfTOJDlx,São Paulo,SP,in_1QDRWhHsrWBJzFX2vj7P8OVv
2024-10-24 14:27:36,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PJy8zHsrWBJzFX2uRVwPOlR,cus_QAIk66gk1v3NsU,Sorocaba,SP,in_1QDR4DHsrWBJzFX26s8UblqQ
2024-10-24 14:23:51,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PJy56HsrWBJzFX2afVJSoHd,cus_QAIgeEifJxu1U2,Mauá,SP,in_1QDR0HHsrWBJzFX2NDkOuZD4
2024-10-24 14:21:30,59.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDRujHsrWBJzFX2mTSKQ2zk,cus_R5dBt09PNywTma,Presidente prudente,SP,in_1QDRunHsrWBJzFX2gMALmE3F
2024-10-24 14:13:10,50.9,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1QDRmhHsrWBJzFX2QLPoXD2W,cus_R5d2P1wQGu0uzr,Duque de Caxias,RJ,in_1QDRmiHsrWBJzFX2leIGIplo
